EmployeeID,Name,Department,JoinDate,LastPromotionDate,Salary,PerformanceScore,Satisfaction,WorkHours,IsResigned,Join year,Satisfaction Group,tenure,IsResignedVal,Total Count
EMP_0693,Lina Nugroho,Operations,2022-02-15,2022-09-26,"11,638,129",3.9,4.2,10.0,Active,2022,5,c. < 3-5 Year,0,1
EMP_0694,Budi Lestari,Marketing,2024-03-13,2025-08-02,"11,463,701",4.9,3.1,11.5,Active,2024,4,b. < 1-3 Years,0,1
EMP_0695,Hendra Nugroho,Finance,2018-02-02,2020-10-13,"15,483,935",4.8,3.5,8.3,Active,2018,4,d. > 5 Years,0,1
EMP_0696,Hendra Kusuma,Sales,2019-10-19,2023-10-31,"10,807,516",3.0,2.9,10.8,Resigned,2019,3,d. > 5 Years,1,1
EMP_0697,Citra Nugroho,Finance,2022-08-19,2024-12-27,"11,925,002",4.2,1.9,11.6,Resigned,2022,2,b. < 1-3 Years,1,1
EMP_0698,Indah Santoso,Marketing,2022-09-20,2025-06-28,"9,527,747",3.6,2.9,9.3,Resigned,2022,3,b. < 1-3 Years,1,1
EMP_0699,Fitri Nugroho,Customer Support,2019-07-12,,"9,080,505",2.6,3.4,8.6,Active,2019,4,d. > 5 Years,0,1
EMP_0700,Rina Wijaya,Customer Support,2024-08-30,2025-08-08,"9,301,737",3.4,2.7,10.7,Active,2024,3,b. < 1-3 Years,0,1
EMP_0701,Kartika Kusuma,Sales,2018-12-12,2020-06-16,"10,721,433",3.2,3.4,11.7,Resigned,2018,4,d. > 5 Years,1,1
EMP_0702,Andi Lestari,Engineering,2023-03-10,,"9,962,125",4.1,5.0,7.2,Active,2023,5,b. < 1-3 Years,0,1
EMP_0703,Eko Santoso,Marketing,2019-11-28,2021-01-21,"8,152,076",2.0,4.7,9.2,Active,2019,5,d. > 5 Years,0,1
EMP_0704,Putri Santoso,Sales,2020-04-12,,"13,703,241",4.6,4.8,8.3,Active,2020,5,d. > 5 Years,0,1
EMP_0705,Nia Lestari,HR,2020-06-01,2022-06-30,"11,591,643",4.2,3.8,9.1,Active,2020,4,c. < 3-5 Year,0,1
EMP_0706,Joko Kusuma,Sales,2023-01-22,2024-08-02,"10,229,953",3.7,2.9,9.3,Resigned,2023,3,b. < 1-3 Years,1,1
EMP_0707,Kartika Hidayat,Operations,2020-05-19,2023-03-31,"11,749,672",4.2,4.9,7.4,Active,2020,5,c. < 3-5 Year,0,1
EMP_0708,Hendra Nugroho,Marketing,2024-10-19,2025-05-10,"5,659,470",2.0,3.1,10.1,Active,2024,4,b. < 1-3 Years,0,1
EMP_0709,Lina Wijaya,HR,2018-06-18,2020-05-31,"9,806,162",2.5,3.4,11.7,Resigned,2018,4,d. > 5 Years,1,1
EMP_0710,Kartika Hidayat,Sales,2020-12-02,,"7,010,630",2.1,4.7,9.5,Active,2020,5,c. < 3-5 Year,0,1
EMP_0711,Lina Hidayat,Marketing,2020-12-14,2022-12-04,"10,639,914",3.6,2.4,11.5,Active,2020,3,c. < 3-5 Year,0,1
EMP_0712,Eko Nugroho,Engineering,2020-02-13,,"8,419,043",2.7,3.1,9.4,Active,2020,4,d. > 5 Years,0,1
EMP_0713,Dewi Nugroho,Engineering,2022-12-14,2025-06-07,"9,886,018",3.7,4.4,9.5,Active,2022,5,b. < 1-3 Years,0,1
EMP_0714,Dewi Permana,Engineering,2020-04-14,2021-10-15,"13,433,004",4.5,3.3,9.5,Active,2020,4,d. > 5 Years,0,1
EMP_0715,Tono Lestari,HR,2018-01-17,2021-09-26,"10,911,067",2.5,5.0,7.4,Active,2018,5,d. > 5 Years,0,1
EMP_0717,Putri Nugroho,Operations,2021-01-08,2021-07-18,"8,583,733",3.0,4.3,10.3,Active,2021,5,c. < 3-5 Year,0,1
EMP_0718,Tono Wijaya,Sales,2018-07-19,2020-08-16,"9,846,601",3.0,3.2,10.7,Active,2018,4,d. > 5 Years,0,1
EMP_0719,Citra Hidayat,Marketing,2019-12-31,,"12,440,699",4.3,5.0,7.4,Active,2019,5,d. > 5 Years,0,1
EMP_0720,Maya Kusuma,Operations,2019-09-24,,"11,045,077",3.5,4.0,10.7,Active,2019,4,d. > 5 Years,0,1
EMP_0721,Wati Wijaya,Marketing,2019-01-29,2022-06-11,"9,598,543",2.6,2.8,11.4,Active,2019,3,d. > 5 Years,0,1
EMP_0722,Nia Santoso,Customer Support,2022-09-27,2024-12-13,"8,155,520",2.6,3.0,9.1,Active,2022,3,b. < 1-3 Years,0,1
EMP_0723,Omar Lestari,Operations,2019-09-28,2023-03-10,"12,033,205",3.9,4.7,7.4,Active,2019,5,d. > 5 Years,0,1
EMP_0724,Putri Kusuma,Sales,2019-06-08,2021-08-11,"13,383,304",4.5,4.1,9.1,Active,2019,5,d. > 5 Years,0,1
EMP_0725,Budi Santoso,HR,2022-10-07,2024-07-23,"10,811,363",4.0,2.7,11.1,Active,2022,3,b. < 1-3 Years,0,1
EMP_0726,Rina Pratama,Engineering,2023-03-11,,"7,230,940",2.5,4.7,7.2,Active,2023,5,b. < 1-3 Years,0,1
EMP_0727,Kartika Nugroho,Customer Support,2023-01-17,2024-04-12,"9,404,872",3.0,2.2,11.4,Resigned,2023,3,b. < 1-3 Years,1,1
EMP_0728,Wati Kusuma,Customer Support,2019-03-12,2019-10-14,"7,651,541",2.0,5.0,7.1,Active,2019,5,d. > 5 Years,0,1
EMP_0729,Maya Nugroho,Marketing,2022-01-17,2024-10-01,"10,963,236",4.4,3.7,7.6,Active,2022,4,c. < 3-5 Year,0,1
EMP_0730,Andi Lestari,Customer Support,2018-04-20,,"13,016,027",3.9,5.0,8.2,Active,2018,5,d. > 5 Years,0,1
EMP_0731,Sari Lestari,Engineering,2021-05-17,2022-09-12,"9,160,821",3.4,5.0,7.6,Active,2021,5,c. < 3-5 Year,0,1
EMP_0732,Omar Nugroho,Finance,2018-03-22,2021-12-29,"9,911,456",2.7,4.3,9.8,Active,2018,5,d. > 5 Years,0,1
EMP_0733,Andi Santoso,Operations,2022-11-04,2025-09-17,"9,794,361",3.5,3.6,10.0,Active,2022,4,b. < 1-3 Years,0,1
EMP_0734,Putri Hidayat,Finance,2023-10-04,2025-12-18,"12,621,362",4.8,2.9,11.1,Active,2023,3,b. < 1-3 Years,0,1
EMP_0735,Rina Pratama,Finance,2024-06-18,2025-01-16,"7,729,447",2.8,3.9,9.1,Active,2024,4,b. < 1-3 Years,0,1
EMP_0736,Lina Nugroho,Operations,2022-11-22,,"7,759,239",2.9,3.7,9.3,Active,2022,4,b. < 1-3 Years,0,1
EMP_0737,Tono Permana,HR,2023-04-03,,"8,667,224",2.9,3.8,9.0,Active,2023,4,b. < 1-3 Years,0,1
EMP_0738,Lina Nugroho,Customer Support,2019-10-26,2021-11-22,"11,475,277",4.1,2.6,10.3,Resigned,2019,3,d. > 5 Years,1,1
EMP_0739,Wati Nugroho,Engineering,2022-08-31,2025-12-04,"7,909,075",2.9,4.6,9.8,Active,2022,5,b. < 1-3 Years,0,1
EMP_0740,Indah Permana,Operations,2019-10-12,,"13,369,569",4.6,4.0,7.2,Active,2019,4,d. > 5 Years,0,1
EMP_0741,Wati Lestari,Engineering,2024-04-20,,"7,164,395",2.8,3.6,10.9,Active,2024,4,b. < 1-3 Years,0,1
EMP_0742,Sari Kusuma,Sales,2023-10-13,2024-07-25,"11,254,246",4.1,3.2,11.7,Active,2023,4,b. < 1-3 Years,0,1
EMP_0743,Dewi Santoso,Customer Support,2024-11-05,2025-12-09,"11,905,317",4.8,3.6,9.8,Active,2024,4,b. < 1-3 Years,0,1
EMP_0744,Dewi Lestari,Marketing,2019-10-06,2022-09-24,"12,767,118",4.3,2.3,10.7,Active,2019,3,d. > 5 Years,0,1
EMP_0745,Kartika Wijaya,Engineering,2020-04-06,2023-02-01,"11,485,047",4.3,5.0,8.2,Active,2020,5,d. > 5 Years,0,1
EMP_0746,Rina Wijaya,Engineering,2020-12-25,2023-10-20,"10,105,554",3.1,4.9,8.2,Active,2020,5,c. < 3-5 Year,0,1
EMP_0747,Hendra Wijaya,Customer Support,2022-10-23,2024-06-13,"12,993,414",4.7,3.4,11.3,Active,2022,4,b. < 1-3 Years,0,1
EMP_0748,Andi Nugroho,Sales,2018-02-10,2021-07-03,"13,725,737",4.8,4.0,8.7,Active,2018,4,d. > 5 Years,0,1
EMP_0749,Nia Pratama,Finance,2018-06-01,2022-07-03,"10,000,823",2.5,5.0,7.3,Active,2018,5,d. > 5 Years,0,1
EMP_0750,Rina Kusuma,Finance,2022-07-05,2024-09-15,"10,805,811",4.2,1.8,11.5,Resigned,2022,2,b. < 1-3 Years,1,1
EMP_0751,Rina Wijaya,Operations,2022-07-13,2024-03-04,"12,446,363",4.7,3.4,10.9,Active,2022,4,b. < 1-3 Years,0,1
EMP_0752,Maya Lestari,Marketing,2018-12-12,,"11,050,778",3.0,4.0,10.6,Active,2018,4,d. > 5 Years,0,1
EMP_0753,Sari Kusuma,Sales,2019-01-16,2021-04-14,"12,269,832",3.6,2.4,10.2,Active,2019,3,d. > 5 Years,0,1
EMP_0754,Sari Kusuma,Sales,2021-05-29,2024-09-24,"7,024,345",2.3,2.4,11.2,Resigned,2021,3,c. < 3-5 Year,1,1
EMP_0755,Dewi Pratama,Customer Support,2019-05-26,2023-02-06,"12,654,427",4.2,3.6,8.7,Active,2019,4,d. > 5 Years,0,1
EMP_0756,Tono Lestari,Marketing,2021-05-10,,"12,623,815",4.4,2.8,9.9,Active,2021,3,c. < 3-5 Year,0,1
EMP_0757,Hendra Santoso,Marketing,2023-10-17,2025-04-18,"8,212,823",3.4,3.9,10.6,Resigned,2023,4,b. < 1-3 Years,1,1
EMP_0758,Budi Hidayat,Sales,2023-05-05,,"7,150,905",2.2,3.9,9.6,Active,2023,4,b. < 1-3 Years,0,1
EMP_0759,Maya Kusuma,HR,2023-08-06,2025-04-27,"11,391,831",4.1,4.7,9.4,Active,2023,5,b. < 1-3 Years,0,1
EMP_0760,Eko Wijaya,Finance,2023-02-18,,"11,446,027",4.1,4.1,9.6,Active,2023,5,b. < 1-3 Years,0,1
EMP_0761,Budi Wijaya,HR,2022-02-21,2023-04-20,"10,388,443",3.8,4.4,7.6,Active,2022,5,c. < 3-5 Year,0,1
EMP_0762,Rina Wijaya,Engineering,2022-03-02,2024-10-03,"8,738,237",2.9,4.2,7.1,Active,2022,5,c. < 3-5 Year,0,1
EMP_0763,Nia Pratama,Marketing,2021-03-07,,"12,437,402",4.5,5.0,7.0,Active,2021,5,c. < 3-5 Year,0,1
EMP_0764,Budi Hidayat,Finance,2024-06-05,2025-07-21,"11,826,279",4.7,4.7,8.9,Active,2024,5,b. < 1-3 Years,0,1
EMP_0765,Eko Wijaya,HR,2023-03-03,2025-07-13,"9,834,666",3.3,2.4,10.6,Active,2023,3,b. < 1-3 Years,0,1
EMP_0766,Wati Hidayat,Finance,2020-08-11,2023-01-02,"11,303,282",3.6,3.2,11.5,Active,2020,4,c. < 3-5 Year,0,1
EMP_0767,Fitri Pratama,HR,2021-06-19,2022-08-26,"10,248,439",3.9,4.7,8.0,Active,2021,5,c. < 3-5 Year,0,1
EMP_0768,Budi Lestari,Customer Support,2023-05-04,2023-11-19,"8,096,191",2.4,4.6,9.7,Active,2023,5,b. < 1-3 Years,0,1
EMP_0769,Gita Lestari,Customer Support,2024-07-01,2025-09-27,"9,194,685",3.8,3.5,9.9,Active,2024,4,b. < 1-3 Years,0,1
EMP_0770,Kartika Hidayat,Sales,2022-08-27,,"9,676,477",3.6,3.6,8.3,Active,2022,4,b. < 1-3 Years,0,1
EMP_0771,Fitri Kusuma,Sales,2020-01-19,,"8,221,476",2.3,3.0,11.8,Resigned,2020,3,d. > 5 Years,1,1
EMP_0772,Kartika Wijaya,Engineering,2018-08-28,,"8,574,103",2.3,3.6,9.1,Active,2018,4,d. > 5 Years,0,1
EMP_0773,Dewi Pratama,Sales,2020-09-08,2024-06-19,"9,125,560",2.7,2.9,10.8,Resigned,2020,3,c. < 3-5 Year,1,1
EMP_0774,Budi Permana,Finance,2024-03-15,2025-05-16,"6,428,632",2.1,5.0,8.2,Active,2024,5,b. < 1-3 Years,0,1
EMP_0775,Tono Santoso,Sales,2024-03-22,2024-11-21,"7,543,418",2.9,4.6,9.2,Active,2024,5,b. < 1-3 Years,0,1
EMP_0776,Eko Permana,HR,2019-11-20,2023-05-23,"14,771,811",4.9,2.7,9.8,Active,2019,3,d. > 5 Years,0,1
EMP_0777,Wati Kusuma,Operations,2019-11-17,,"13,675,600",4.8,3.8,8.4,Active,2019,4,d. > 5 Years,0,1
EMP_0778,Lina Lestari,HR,2023-09-22,,"7,259,792",2.5,3.2,9.8,Active,2023,4,b. < 1-3 Years,0,1
EMP_0779,Dewi Wijaya,Operations,2024-03-29,2025-12-18,"8,761,017",3.3,4.4,9.5,Active,2024,5,b. < 1-3 Years,0,1
EMP_0780,Kartika Kusuma,Customer Support,2023-01-29,,"10,137,537",4.0,4.1,8.7,Active,2023,5,b. < 1-3 Years,0,1
EMP_0781,Andi Wijaya,Operations,2018-01-09,2018-07-16,"14,802,547",4.7,4.7,7.9,Active,2018,5,d. > 5 Years,0,1
EMP_0782,Putri Hidayat,HR,2018-11-29,2019-11-02,"12,619,804",3.6,3.2,11.2,Active,2018,4,d. > 5 Years,0,1
EMP_0783,Lina Hidayat,Customer Support,2024-09-28,2025-06-25,"11,332,750",4.5,2.3,10.5,Resigned,2024,3,b. < 1-3 Years,1,1
EMP_0784,Gita Nugroho,Engineering,2020-06-26,2022-07-21,"12,247,568",4.0,3.3,8.8,Active,2020,4,c. < 3-5 Year,0,1
EMP_0785,Joko Lestari,Sales,2023-07-16,2024-02-18,"8,729,765",2.8,3.5,10.5,Resigned,2023,4,b. < 1-3 Years,1,1
EMP_0786,Maya Santoso,Customer Support,2021-02-10,2024-05-16,"7,852,940",2.5,3.5,10.3,Active,2021,4,c. < 3-5 Year,0,1
EMP_0787,Tono Wijaya,Engineering,2024-08-06,,"5,647,210",2.2,3.4,11.7,Active,2024,4,b. < 1-3 Years,0,1
EMP_0788,Indah Lestari,Customer Support,2018-04-05,2021-09-27,"12,901,462",3.8,3.5,9.8,Active,2018,4,d. > 5 Years,0,1
EMP_0789,Budi Permana,Finance,2022-07-25,,"10,699,050",4.0,3.8,9.5,Active,2022,4,b. < 1-3 Years,0,1
EMP_0790,Hendra Pratama,Marketing,2022-09-17,2024-02-02,"6,054,697",2.0,4.9,8.7,Active,2022,5,b. < 1-3 Years,0,1
EMP_0791,Hendra Hidayat,Engineering,2020-10-20,,"8,733,162",3.0,2.6,10.1,Active,2020,3,c. < 3-5 Year,0,1
EMP_0792,Andi Permana,Customer Support,2020-10-22,,"10,113,343",3.4,3.5,11.2,Active,2020,4,c. < 3-5 Year,0,1
EMP_0793,Hendra Santoso,Customer Support,2024-09-23,2025-05-09,"9,651,099",3.9,5.0,7.6,Active,2024,5,b. < 1-3 Years,0,1
EMP_0794,Maya Permana,Customer Support,2018-09-24,2019-07-27,"14,165,126",4.8,5.0,7.3,Active,2018,5,d. > 5 Years,0,1
EMP_0795,Dewi Pratama,HR,2018-08-02,,"10,111,928",3.1,3.3,10.1,Active,2018,4,d. > 5 Years,0,1
EMP_0796,Wati Pratama,Finance,2022-04-22,2025-03-13,"12,347,935",4.6,5.0,7.5,Active,2022,5,c. < 3-5 Year,0,1
EMP_0797,Andi Nugroho,HR,2021-09-06,2022-10-12,"8,009,815",2.3,3.4,10.6,Active,2021,4,c. < 3-5 Year,0,1
EMP_0798,Tono Wijaya,Operations,2023-09-16,,"9,267,589",3.3,2.8,10.1,Resigned,2023,3,b. < 1-3 Years,1,1
EMP_0799,Budi Pratama,Sales,2021-06-30,2024-11-11,"13,636,830",4.9,4.3,8.8,Active,2021,5,c. < 3-5 Year,0,1
EMP_0800,Eko Wijaya,Finance,2021-06-18,2023-08-03,"8,488,180",3.1,4.0,9.6,Active,2021,4,c. < 3-5 Year,0,1
EMP_0801,Hendra Pratama,Finance,2021-11-09,,"9,179,235",2.6,3.6,8.0,Active,2021,4,c. < 3-5 Year,0,1
EMP_0802,Putri Nugroho,HR,2021-09-18,2025-05-19,"13,237,266",4.9,3.9,8.5,Active,2021,4,c. < 3-5 Year,0,1
EMP_0803,Budi Nugroho,Sales,2018-01-16,2019-10-29,"11,229,174",3.4,4.9,8.2,Active,2018,5,d. > 5 Years,0,1
EMP_0804,Kartika Hidayat,Sales,2022-06-28,,"12,518,416",5.0,4.7,7.0,Active,2022,5,b. < 1-3 Years,0,1
EMP_0805,Eko Kusuma,Finance,2020-03-07,2022-09-10,"7,174,583",2.1,4.1,8.0,Active,2020,5,d. > 5 Years,0,1
EMP_0806,Indah Wijaya,Marketing,2024-03-21,,"6,461,041",2.6,3.7,11.2,Resigned,2024,4,b. < 1-3 Years,1,1
EMP_0807,Eko Hidayat,Operations,2019-03-31,2020-11-30,"9,684,451",2.9,3.8,8.8,Active,2019,4,d. > 5 Years,0,1
EMP_0808,Rina Hidayat,Operations,2018-09-25,,"13,111,282",4.6,2.4,11.0,Resigned,2018,3,d. > 5 Years,1,1
EMP_0809,Lina Permana,HR,2022-10-26,2023-12-30,"12,793,449",4.8,2.8,10.1,Active,2022,3,b. < 1-3 Years,0,1
EMP_0810,Eko Permana,Sales,2018-08-07,2020-08-29,"14,689,839",4.6,3.9,9.5,Active,2018,4,d. > 5 Years,0,1
EMP_0811,Citra Nugroho,Customer Support,2018-09-23,,"11,890,299",3.2,3.4,10.2,Active,2018,4,d. > 5 Years,0,1
EMP_0812,Omar Wijaya,Marketing,2022-03-12,2025-05-24,"11,143,133",4.1,4.0,9.4,Active,2022,4,c. < 3-5 Year,0,1
EMP_0813,Tono Pratama,Sales,2020-06-18,2023-06-28,"12,801,494",4.6,4.3,8.1,Active,2020,5,c. < 3-5 Year,0,1
EMP_0814,Fitri Permana,Marketing,2024-03-05,,"10,132,458",4.3,3.6,9.2,Active,2024,4,b. < 1-3 Years,0,1
EMP_0815,Omar Permana,Finance,2023-01-22,2024-09-11,"8,716,025",3.1,4.0,8.6,Active,2023,4,b. < 1-3 Years,0,1
EMP_0816,Hendra Kusuma,Operations,2018-11-07,2019-10-21,"10,430,359",2.9,4.0,9.6,Active,2018,4,d. > 5 Years,0,1
EMP_0817,Hendra Santoso,Engineering,2018-10-20,2022-05-10,"9,215,136",2.6,2.8,10.4,Active,2018,3,d. > 5 Years,0,1
EMP_0818,Indah Lestari,Operations,2024-10-10,2025-08-19,"5,241,740",2.0,4.0,8.4,Active,2024,4,b. < 1-3 Years,0,1
EMP_0819,Maya Pratama,Finance,2023-10-01,2024-08-28,"10,804,663",4.6,4.9,8.1,Active,2023,5,b. < 1-3 Years,0,1
EMP_0820,Rina Nugroho,Operations,2023-03-05,2023-11-27,"7,609,010",2.9,4.8,9.1,Active,2023,5,b. < 1-3 Years,0,1
EMP_0821,Omar Nugroho,Customer Support,2024-04-06,,"7,502,250",2.4,5.0,7.6,Active,2024,5,b. < 1-3 Years,0,1
EMP_0822,Lina Permana,Sales,2022-09-13,2025-06-15,"11,700,176",4.3,3.3,9.7,Resigned,2022,4,b. < 1-3 Years,1,1
EMP_0823,Budi Wijaya,Sales,2021-09-14,2025-07-29,"12,754,194",4.7,3.8,11.3,Active,2021,4,c. < 3-5 Year,0,1
EMP_0824,Maya Santoso,HR,2022-05-02,,"7,629,975",2.3,2.9,11.8,Resigned,2022,3,c. < 3-5 Year,1,1
EMP_0825,Fitri Santoso,Operations,2024-03-14,,"11,166,714",4.5,3.2,9.4,Resigned,2024,4,b. < 1-3 Years,1,1
EMP_0826,Maya Kusuma,Sales,2020-08-12,,"10,849,388",3.6,4.9,7.3,Active,2020,5,c. < 3-5 Year,0,1
EMP_0827,Nia Hidayat,Sales,2019-03-30,,"11,540,674",3.3,5.0,7.3,Active,2019,5,d. > 5 Years,0,1
EMP_0828,Eko Lestari,Marketing,2022-11-06,2025-03-15,"9,644,152",3.4,3.2,9.9,Resigned,2022,4,b. < 1-3 Years,1,1
EMP_0829,Omar Kusuma,Sales,2018-01-31,2021-01-27,"9,198,903",2.2,3.0,10.0,Active,2018,3,d. > 5 Years,0,1
EMP_0830,Tono Nugroho,Finance,2023-03-11,2025-09-30,"7,362,236",2.3,2.7,11.4,Active,2023,3,b. < 1-3 Years,0,1
EMP_0831,Joko Hidayat,HR,2019-12-19,2021-06-18,"13,958,271",4.7,3.7,9.2,Active,2019,4,d. > 5 Years,0,1
EMP_0832,Tono Santoso,Finance,2018-06-28,,"13,533,054",4.6,2.9,11.4,Active,2018,3,d. > 5 Years,0,1
EMP_0833,Citra Lestari,Finance,2022-08-12,2023-10-14,"11,856,392",5.0,3.1,10.8,Active,2022,4,b. < 1-3 Years,0,1
EMP_0834,Nia Nugroho,Sales,2020-11-01,,"6,840,962",2.1,5.0,7.4,Active,2020,5,c. < 3-5 Year,0,1
EMP_0835,Maya Permana,Operations,2022-06-24,2025-03-12,"6,488,571",2.1,5.0,7.6,Active,2022,5,b. < 1-3 Years,0,1
EMP_0836,Omar Nugroho,Finance,2018-10-07,,"13,117,035",4.0,1.9,11.8,Active,2018,2,d. > 5 Years,0,1
EMP_0837,Fitri Wijaya,Customer Support,2018-03-15,2019-09-08,"10,823,989",2.9,2.5,10.7,Active,2018,3,d. > 5 Years,0,1
EMP_0838,Andi Kusuma,Sales,2022-12-10,2024-01-15,"11,603,607",4.1,2.7,10.4,Active,2022,3,b. < 1-3 Years,0,1
EMP_0839,Rina Santoso,Finance,2021-06-16,2025-04-21,"7,893,832",2.0,3.5,8.9,Active,2021,4,c. < 3-5 Year,0,1
EMP_0840,Hendra Lestari,Engineering,2018-03-07,2018-10-02,"10,316,669",3.0,2.4,10.4,Active,2018,3,d. > 5 Years,0,1
EMP_0841,Dewi Wijaya,Operations,2019-11-16,,"11,776,241",3.5,4.3,8.6,Active,2019,5,d. > 5 Years,0,1
EMP_0842,Gita Hidayat,Finance,2019-05-10,,"8,604,178",2.3,4.4,7.9,Active,2019,5,d. > 5 Years,0,1
EMP_0843,Maya Lestari,Finance,2020-06-20,,"12,931,526",4.4,2.5,10.1,Active,2020,3,c. < 3-5 Year,0,1
EMP_0844,Nia Kusuma,Customer Support,2024-09-18,2025-05-08,"10,503,227",4.1,3.2,12.0,Resigned,2024,4,b. < 1-3 Years,1,1
EMP_0845,Dewi Permana,Operations,2022-05-11,2023-08-06,"9,155,719",3.0,3.5,10.8,Active,2022,4,c. < 3-5 Year,0,1
EMP_0846,Putri Santoso,Marketing,2018-03-14,2021-12-21,"11,575,808",3.3,2.9,10.2,Active,2018,3,d. > 5 Years,0,1
EMP_0847,Andi Lestari,Engineering,2019-05-24,2022-04-15,"13,206,592",4.3,4.1,7.4,Active,2019,5,d. > 5 Years,0,1
EMP_0848,Gita Wijaya,Finance,2020-04-17,2022-02-13,"13,710,418",4.8,2.4,11.9,Active,2020,3,d. > 5 Years,0,1
EMP_0849,Eko Kusuma,Marketing,2018-06-12,2021-04-06,"12,185,755",3.9,2.6,10.8,Active,2018,3,d. > 5 Years,0,1
EMP_0850,Kartika Lestari,Sales,2024-01-19,,"11,097,514",4.8,3.4,11.0,Resigned,2024,4,b. < 1-3 Years,1,1
EMP_0851,Maya Permana,Sales,2022-12-17,2023-08-20,"10,868,686",4.6,1.7,11.8,Active,2022,2,b. < 1-3 Years,0,1
EMP_0852,Gita Wijaya,Engineering,2019-12-13,2021-08-02,"8,592,689",2.7,3.9,9.1,Active,2019,4,d. > 5 Years,0,1
EMP_0853,Gita Lestari,Finance,2019-12-24,2022-03-03,"9,753,790",2.9,2.0,11.8,Active,2019,2,d. > 5 Years,0,1
EMP_0854,Putri Santoso,Marketing,2022-06-20,2025-08-07,"9,428,168",3.3,3.4,10.0,Resigned,2022,4,b. < 1-3 Years,1,1
EMP_0855,Putri Pratama,Customer Support,2022-04-12,2023-03-28,"12,395,606",4.3,4.3,8.5,Active,2022,5,c. < 3-5 Year,0,1
EMP_0856,Fitri Kusuma,Finance,2023-03-15,2024-06-27,"8,872,296",3.1,3.5,9.4,Active,2023,4,b. < 1-3 Years,0,1
EMP_0857,Gita Wijaya,Sales,2018-01-18,,"12,500,611",3.5,3.9,8.9,Active,2018,4,d. > 5 Years,0,1
EMP_0858,Maya Permana,Finance,2023-06-29,2025-08-19,"7,512,142",2.2,5.0,7.2,Active,2023,5,b. < 1-3 Years,0,1
EMP_0859,Tono Wijaya,Sales,2022-11-23,2025-07-19,"12,469,452",4.7,4.6,8.7,Active,2022,5,b. < 1-3 Years,0,1
EMP_0860,Lina Pratama,Operations,2022-04-28,2024-03-13,"7,313,462",2.7,2.4,11.6,Active,2022,3,c. < 3-5 Year,0,1
EMP_0861,Andi Wijaya,Marketing,2024-10-15,2025-06-27,"7,469,647",2.8,3.9,9.9,Active,2024,4,b. < 1-3 Years,0,1
EMP_0862,Dewi Santoso,Operations,2022-04-24,2023-04-03,"9,442,566",3.6,2.1,11.4,Resigned,2022,3,c. < 3-5 Year,1,1
EMP_0863,Joko Hidayat,HR,2021-06-15,2022-06-12,"8,076,195",2.3,2.7,10.9,Resigned,2021,3,c. < 3-5 Year,1,1
EMP_0864,Gita Hidayat,Operations,2021-06-15,,"8,306,560",2.5,4.1,7.0,Active,2021,5,c. < 3-5 Year,0,1
EMP_0865,Rina Hidayat,Operations,2021-03-27,2022-09-07,"7,775,840",2.5,2.6,10.5,Resigned,2021,3,c. < 3-5 Year,1,1
EMP_0866,Dewi Nugroho,HR,2020-05-20,,"7,594,169",2.2,2.4,11.0,Active,2020,3,c. < 3-5 Year,0,1
EMP_0867,Nia Nugroho,Operations,2019-03-24,2020-08-25,"7,970,150",2.2,3.6,8.9,Active,2019,4,d. > 5 Years,0,1
EMP_0868,Tono Lestari,Finance,2023-06-11,2024-03-20,"5,838,832",2.0,2.1,10.8,Resigned,2023,3,b. < 1-3 Years,1,1
EMP_0869,Budi Santoso,Sales,2023-11-10,2025-05-27,"10,269,297",3.8,4.3,8.3,Active,2023,5,b. < 1-3 Years,0,1
EMP_0870,Wati Hidayat,Marketing,2022-02-27,2024-07-28,"13,636,339",5.0,4.1,8.2,Active,2022,5,c. < 3-5 Year,0,1
EMP_0871,Wati Pratama,Marketing,2021-09-14,2022-03-19,"10,415,142",3.4,4.7,9.0,Active,2021,5,c. < 3-5 Year,0,1
EMP_0872,Andi Santoso,Customer Support,2023-12-14,,"10,935,314",4.1,4.3,8.2,Active,2023,5,b. < 1-3 Years,0,1
EMP_0873,Putri Hidayat,Operations,2020-02-09,,"12,724,701",3.9,2.0,11.1,Resigned,2020,2,d. > 5 Years,1,1
EMP_0874,Budi Permana,Operations,2022-12-25,,"10,061,182",3.5,2.6,10.1,Resigned,2022,3,b. < 1-3 Years,1,1
EMP_0875,Putri Santoso,Operations,2022-04-26,,"7,344,066",2.6,3.6,11.3,Active,2022,4,c. < 3-5 Year,0,1
EMP_0876,Rina Pratama,Sales,2023-08-02,2024-12-02,"11,360,394",4.5,2.5,11.9,Active,2023,3,b. < 1-3 Years,0,1
EMP_0877,Dewi Nugroho,Operations,2024-01-24,,"7,749,548",2.6,3.0,11.7,Resigned,2024,3,b. < 1-3 Years,1,1
EMP_0878,Andi Wijaya,Marketing,2022-04-20,2024-01-11,"11,648,616",4.2,4.6,9.4,Active,2022,5,c. < 3-5 Year,0,1
EMP_0879,Eko Nugroho,Engineering,2021-09-25,2025-06-15,"11,995,332",4.3,4.5,7.3,Active,2021,5,c. < 3-5 Year,0,1
EMP_0880,Maya Hidayat,Customer Support,2020-08-13,,"7,478,399",2.3,4.4,7.6,Active,2020,5,c. < 3-5 Year,0,1
EMP_0881,Gita Santoso,HR,2022-02-15,,"8,537,052",2.9,2.6,9.9,Resigned,2022,3,c. < 3-5 Year,1,1
